timestamp,symbol,bid,ask,bid_qty,ask_qty
1781169442592,XRPUSDT,1.1161,1.1162,45723.6,5983.9
1781169442599,XRPUSDT,1.1161,1.1162,48874.6,5983.9
1781169442606,XRPUSDT,1.1161,1.1162,48874.6,6088.7
1781169442612,XRPUSDT,1.1161,1.1162,48874.6,1088.7
1781169442614,XRPUSDT,1.1161,1.1162,48874.6,4863.4
1781169442616,XRPUSDT,1.1161,1.1162,48874.6,4848.6
1781169442616,XRPUSDT,1.1161,1.1162,48874.6,4848.0
1781169442662,XRPUSDT,1.1161,1.1162,62239.5,4848.0
1781169442692,XRPUSDT,1.1161,1.1162,62239.5,4862.8
1781169442757,XRPUSDT,1.1161,1.1162,61970.7,4862.8
1781169442758,XRPUSDT,1.1161,1.1162,61970.7,9862.8
1781169442760,XRPUSDT,1.1161,1.1162,61970.7,9848.0
1781169442760,XRPUSDT,1.1161,1.1162,61970.7,9848.6
1781169442764,XRPUSDT,1.1161,1.1162,61949.6,9848.6
1781169442801,XRPUSDT,1.1161,1.1162,61970.3,9848.6
1781169442801,XRPUSDT,1.1161,1.1162,61970.3,9863.4
1781169442860,XRPUSDT,1.1161,1.1162,61975.8,9863.4
1781169442964,XRPUSDT,1.1161,1.1162,62024.5,9863.4
1781169442999,XRPUSDT,1.1161,1.1162,62024.5,9853.6
1781169443051,XRPUSDT,1.1161,1.1162,62067.2,9853.6
1781169443052,XRPUSDT,1.1161,1.1162,62067.2,9858.1
1781169443052,XRPUSDT,1.1161,1.1162,62071.7,9858.1
1781169443193,XRPUSDT,1.1161,1.1162,61071.7,9858.1
1781169443193,XRPUSDT,1.1161,1.1162,61071.7,18720.4
1781169443193,XRPUSDT,1.1161,1.1162,61071.7,21871.4
1781169443193,XRPUSDT,1.1161,1.1162,60471.7,21871.4
1781169443194,XRPUSDT,1.1161,1.1162,47106.8,21871.4
1781169443194,XRPUSDT,1.1161,1.1162,47106.8,21866.9
1781169443194,XRPUSDT,1.1161,1.1162,47106.8,21866.3
1781169443194,XRPUSDT,1.1161,1.1162,47106.8,21851.5
1781169443195,XRPUSDT,1.1161,1.1162,47106.8,21866.3
1781169443195,XRPUSDT,1.1161,1.1162,46961.8,21866.3
1781169443195,XRPUSDT,1.1161,1.1162,46961.8,21870.8
1781169443195,XRPUSDT,1.1161,1.1162,46262.4,21870.8
1781169443195,XRPUSDT,1.1161,1.1162,45595.2,21870.8
1781169443195,XRPUSDT,1.1161,1.1162,44953.0,21870.8
1781169443196,XRPUSDT,1.1161,1.1162,44953.0,21875.3
1781169443200,XRPUSDT,1.1161,1.1162,44969.5,21875.3
1781169443202,XRPUSDT,1.1161,1.1162,44969.5,21880.1
1781169443226,XRPUSDT,1.1161,1.1162,44969.5,18729.1
1781169443236,XRPUSDT,1.1161,1.1162,44969.5,13729.1
1781169443242,XRPUSDT,1.1161,1.1162,45064.6,13729.1
1781169443456,XRPUSDT,1.1161,1.1162,45428.6,13729.1
1781169443494,XRPUSDT,1.1161,1.1162,45428.6,13739.8
1781169443515,XRPUSDT,1.1161,1.1162,45428.6,13735.3
1781169443519,XRPUSDT,1.1161,1.1162,45428.6,13740.8
1781169443689,XRPUSDT,1.1161,1.1162,45428.6,13609.5
1781169443690,XRPUSDT,1.1161,1.1162,45428.6,13614.9
1781169443691,XRPUSDT,1.1161,1.1162,45428.6,13619.4
1781169443691,XRPUSDT,1.1161,1.1162,45428.6,13624.0
1781169443691,XRPUSDT,1.1161,1.1162,45428.6,13629.0
1781169443695,XRPUSDT,1.1161,1.1162,45428.6,13624.5
1781169443702,XRPUSDT,1.1161,1.1162,45428.6,4762.2
1781169443704,XRPUSDT,1.1161,1.1162,45428.6,987.5
1781169443704,XRPUSDT,1.1161,1.1162,58793.5,987.5
1781169443704,XRPUSDT,1.1161,1.1162,59793.5,987.5
1781169443706,XRPUSDT,1.1161,1.1162,59778.7,987.5
1781169443706,XRPUSDT,1.1161,1.1162,59779.3,987.5
1781169443707,XRPUSDT,1.1161,1.1162,59774.8,987.5
1781169443707,XRPUSDT,1.1161,1.1162,64774.8,987.5
1781169443709,XRPUSDT,1.1161,1.1162,64779.3,987.5
1781169443709,XRPUSDT,1.1161,1.1162,64779.3,882.7
1781169443713,XRPUSDT,1.1162,1.1163,5012.5,29605.3
1781169443716,XRPUSDT,1.1162,1.1163,11692.7,29605.3
1781169443716,XRPUSDT,1.1162,1.1163,18734.3,29605.3
1781169443717,XRPUSDT,1.1162,1.1163,19469.8,29605.3
1781169443717,XRPUSDT,1.1162,1.1163,20173.2,29605.3
1781169443717,XRPUSDT,1.1162,1.1163,20861.0,29605.3
1781169443717,XRPUSDT,1.1162,1.1163,21558.0,29605.3
1781169443717,XRPUSDT,1.1162,1.1163,28282.7,29605.3
1781169443717,XRPUSDT,1.1162,1.1163,28282.7,28481.5
1781169443718,XRPUSDT,1.1162,1.1163,29882.7,28481.5
1781169443718,XRPUSDT,1.1162,1.1163,30580.4,28481.5
1781169443718,XRPUSDT,1.1162,1.1163,32401.5,28481.5
1781169443718,XRPUSDT,1.1162,1.1163,33312.1,28481.5
1781169443719,XRPUSDT,1.1162,1.1163,34073.2,28481.5
1781169443719,XRPUSDT,1.1162,1.1163,34342.7,28481.5
1781169443720,XRPUSDT,1.1162,1.1163,34342.7,28477.0
1781169443720,XRPUSDT,1.1162,1.1163,34342.7,28472.3
1781169443720,XRPUSDT,1.1162,1.1163,34342.7,28467.7
1781169443720,XRPUSDT,1.1162,1.1163,34342.7,23467.7
1781169443720,XRPUSDT,1.1162,1.1163,32742.7,23467.7
1781169443720,XRPUSDT,1.1162,1.1163,32742.7,23452.9
1781169443720,XRPUSDT,1.1162,1.1163,32742.7,23448.3
1781169443721,XRPUSDT,1.1162,1.1163,32742.7,23433.5
1781169443721,XRPUSDT,1.1162,1.1163,32742.7,21146.7
1781169443721,XRPUSDT,1.1162,1.1163,32742.7,21131.9
1781169443721,XRPUSDT,1.1162,1.1163,32742.7,17502.4
1781169443721,XRPUSDT,1.1162,1.1163,32747.2,17502.4
1781169443721,XRPUSDT,1.1162,1.1163,32751.7,17502.4
1781169443721,XRPUSDT,1.1162,1.1163,32751.7,17487.6
1781169443722,XRPUSDT,1.1162,1.1163,32751.7,17481.3
1781169443722,XRPUSDT,1.1162,1.1163,25710.1,17481.3
1781169443722,XRPUSDT,1.1162,1.1163,25710.1,17466.5
1781169443722,XRPUSDT,1.1162,1.1163,25710.1,17461.9
1781169443722,XRPUSDT,1.1162,1.1163,25710.1,17447.1
1781169443722,XRPUSDT,1.1162,1.1163,26510.1,17447.1
1781169443722,XRPUSDT,1.1162,1.1163,27110.1,17447.1
1781169443723,XRPUSDT,1.1162,1.1163,27119.9,17447.1
1781169443723,XRPUSDT,1.1162,1.1163,27119.9,17432.3
1781169443723,XRPUSDT,1.1162,1.1163,28912.2,17432.3
1781169443723,XRPUSDT,1.1162,1.1163,28916.8,17432.3
1781169443723,XRPUSDT,1.1162,1.1163,28916.8,17427.3
1781169443723,XRPUSDT,1.1162,1.1163,22192.1,17427.3
1781169443723,XRPUSDT,1.1162,1.1163,31054.4,17427.3
1781169443724,XRPUSDT,1.1162,1.1163,34205.4,17427.3
1781169443724,XRPUSDT,1.1162,1.1163,34205.4,17141.0
1781169443724,XRPUSDT,1.1162,1.1163,34226.1,17141.0
1781169443724,XRPUSDT,1.1162,1.1163,34226.1,17245.7
1781169443731,XRPUSDT,1.1162,1.1163,34231.1,17245.7
1781169443731,XRPUSDT,1.1162,1.1163,34231.1,17241.2
1781169443731,XRPUSDT,1.1162,1.1163,34231.1,17246.3
1781169443731,XRPUSDT,1.1162,1.1163,34231.1,17251.4
1781169443731,XRPUSDT,1.1162,1.1163,34231.1,16801.4
1781169443731,XRPUSDT,1.1162,1.1163,34253.5,16801.4
1781169443731,XRPUSDT,1.1162,1.1163,34275.9,16801.4
1781169443732,XRPUSDT,1.1162,1.1163,33578.2,16801.4
1781169443732,XRPUSDT,1.1162,1.1163,33578.2,16783.5
1781169443732,XRPUSDT,1.1162,1.1163,33600.6,16783.5
1781169443732,XRPUSDT,1.1162,1.1163,33690.2,16783.5
1781169443732,XRPUSDT,1.1162,1.1163,33698.3,16783.5
1781169443732,XRPUSDT,1.1162,1.1163,33698.3,16788.0
1781169443733,XRPUSDT,1.1162,1.1163,33720.7,16788.0
1781169443733,XRPUSDT,1.1162,1.1163,33720.7,16793.1
1781169443733,XRPUSDT,1.1162,1.1163,36920.7,16793.1
1781169443739,XRPUSDT,1.1162,1.1163,36159.6,16793.1
1781169443739,XRPUSDT,1.1162,1.1163,36159.6,16688.4
1781169443739,XRPUSDT,1.1162,1.1163,36413.3,16688.4
1781169443739,XRPUSDT,1.1162,1.1163,36413.3,17120.9
1781169443758,XRPUSDT,1.1162,1.1163,36418.4,17120.9
1781169443766,XRPUSDT,1.1162,1.1163,36433.2,17120.9
1781169443767,XRPUSDT,1.1162,1.1163,36433.2,17135.7
1781169443782,XRPUSDT,1.1162,1.1163,36407.4,17135.7
1781169443816,XRPUSDT,1.1162,1.1163,36153.7,17135.7
1781169443817,XRPUSDT,1.1162,1.1163,36153.7,17240.4
1781169443823,XRPUSDT,1.1162,1.1163,35456.7,17240.4
1781169443825,XRPUSDT,1.1162,1.1163,35449.5,17240.4
1781169443928,XRPUSDT,1.1162,1.1163,35449.5,14089.4
1781169443949,XRPUSDT,1.1162,1.1163,38439.3,14089.4
1781169443949,XRPUSDT,1.1162,1.1163,38439.3,5227.1
1781169443950,XRPUSDT,1.1162,1.1163,38439.3,1452.4
1781169443951,XRPUSDT,1.1162,1.1163,39439.3,1452.4
1781169443952,XRPUSDT,1.1162,1.1163,39439.3,1443.8
1781169443953,XRPUSDT,1.1162,1.1163,39439.3,1439.3
1781169443953,XRPUSDT,1.1162,1.1163,44439.3,1439.3
1781169443956,XRPUSDT,1.1162,1.1163,44439.3,1334.6
1781169443957,XRPUSDT,1.1162,1.1163,44693.0,1334.6
1781169444050,XRPUSDT,1.1162,1.1163,44693.0,5109.3
1781169444052,XRPUSDT,1.1162,1.1163,44693.0,5094.5
1781169444052,XRPUSDT,1.1162,1.1163,44693.0,5093.9
1781169444053,XRPUSDT,1.1162,1.1163,39693.0,5093.9
1781169444053,XRPUSDT,1.1162,1.1163,39693.0,5108.7
1781169444054,XRPUSDT,1.1162,1.1163,39693.0,5113.2
1781169444054,XRPUSDT,1.1162,1.1163,39439.3,5113.2
1781169444054,XRPUSDT,1.1162,1.1163,39439.3,5217.9
1781169444056,XRPUSDT,1.1162,1.1163,38439.3,5217.9
1781169444065,XRPUSDT,1.1162,1.1163,38439.3,14080.2
1781169444066,XRPUSDT,1.1162,1.1163,38439.3,14065.4
1781169444066,XRPUSDT,1.1162,1.1163,38439.3,14066.0
1781169444066,XRPUSDT,1.1162,1.1163,38169.8,14066.0
1781169444070,XRPUSDT,1.1162,1.1163,38169.8,14075.1
1781169444071,XRPUSDT,1.1162,1.1163,38169.8,17226.1
1781169444072,XRPUSDT,1.1162,1.1163,37482.0,17226.1
1781169444109,XRPUSDT,1.1162,1.1163,38733.4,17226.1
1781169444111,XRPUSDT,1.1162,1.1163,38738.9,17226.1
1781169444116,XRPUSDT,1.1162,1.1163,35749.1,17226.1
1781169444118,XRPUSDT,1.1162,1.1163,35149.1,17226.1
1781169444119,XRPUSDT,1.1162,1.1163,35149.1,22400.5
1781169444121,XRPUSDT,1.1162,1.1163,35149.1,22399.9
1781169444121,XRPUSDT,1.1162,1.1163,34413.6,22399.9
1781169444121,XRPUSDT,1.1162,1.1163,33710.2,22399.9
1781169444129,XRPUSDT,1.1162,1.1163,28704.9,22399.9
1781169444130,XRPUSDT,1.1162,1.1163,28704.9,20265.0
1781169444201,XRPUSDT,1.1162,1.1163,28704.9,19411.4
1781169444207,XRPUSDT,1.1162,1.1163,28696.8,19411.4
1781169444207,XRPUSDT,1.1162,1.1163,28696.8,19419.6
1781169444234,XRPUSDT,1.1162,1.1163,28696.8,19434.4
1781169444235,XRPUSDT,1.1162,1.1163,28696.8,19438.9
1781169444236,XRPUSDT,1.1162,1.1163,28701.3,19438.9
1781169444275,XRPUSDT,1.1162,1.1163,28701.3,19334.2
1781169444277,XRPUSDT,1.1162,1.1163,28701.3,19401.6
1781169444277,XRPUSDT,1.1162,1.1163,28701.3,19438.9
1781169444487,XRPUSDT,1.1162,1.1163,28706.1,19438.9
1781169444620,XRPUSDT,1.1162,1.1163,27795.5,19438.9
1781169444621,XRPUSDT,1.1162,1.1163,25974.4,19438.9
1781169444621,XRPUSDT,1.1162,1.1163,25974.4,22807.4
1781169444621,XRPUSDT,1.1162,1.1163,25974.4,41702.0
1781169444622,XRPUSDT,1.1162,1.1163,17112.1,41702.0
1781169444623,XRPUSDT,1.1162,1.1163,17112.1,41702.6
1781169444624,XRPUSDT,1.1162,1.1163,17112.1,41698.1
1781169444624,XRPUSDT,1.1162,1.1163,17112.1,41683.3
1781169444626,XRPUSDT,1.1162,1.1163,17097.3,41683.3
1781169444627,XRPUSDT,1.1162,1.1163,17092.8,41683.3
1781169444629,XRPUSDT,1.1162,1.1163,13892.8,41683.3
1781169444630,XRPUSDT,1.1162,1.1163,10741.8,41683.3
1781169444630,XRPUSDT,1.1162,1.1163,10741.8,41687.8
1781169444633,XRPUSDT,1.1162,1.1163,10746.3,41687.8
1781169444646,XRPUSDT,1.1162,1.1163,8954.0,41687.8
1781169444646,XRPUSDT,1.1162,1.1163,8954.0,42811.6
1781169444647,XRPUSDT,1.1162,1.1163,8949.5,42811.6
1781169444648,XRPUSDT,1.1162,1.1163,8949.5,42807.1
1781169444653,XRPUSDT,1.1162,1.1163,8945.0,42807.1
1781169444671,XRPUSDT,1.1162,1.1163,8949.5,42807.1
1781169444672,XRPUSDT,1.1162,1.1163,8949.5,42811.6
1781169444698,XRPUSDT,1.1162,1.1163,8968.2,42811.6
1781169444699,XRPUSDT,1.1162,1.1163,8973.9,42811.6
1781169444700,XRPUSDT,1.1162,1.1163,10335.4,42811.6
1781169444701,XRPUSDT,1.1162,1.1163,10330.9,42811.6
1781169444720,XRPUSDT,1.1162,1.1163,10326.4,42811.6
1781169444726,XRPUSDT,1.1162,1.1163,8964.9,42811.6
1781169444728,XRPUSDT,1.1162,1.1163,8969.4,42811.6
1781169444733,XRPUSDT,1.1162,1.1163,8969.4,42826.4
1781169444734,XRPUSDT,1.1162,1.1163,8984.2,42826.4
1781169444734,XRPUSDT,1.1162,1.1163,8988.7,42826.4
1781169444749,XRPUSDT,1.1162,1.1163,12139.7,42826.4
1781169444749,XRPUSDT,1.1162,1.1163,12135.2,42826.4
1781169444750,XRPUSDT,1.1162,1.1163,12135.2,23931.8
1781169444750,XRPUSDT,1.1162,1.1163,12135.8,23931.8
1781169444751,XRPUSDT,1.1162,1.1163,12140.3,23931.8
1781169444752,XRPUSDT,1.1162,1.1163,13501.8,23931.8
1781169444800,XRPUSDT,1.1162,1.1163,13507.6,23931.8
1781169444801,XRPUSDT,1.1162,1.1163,13503.1,23931.8
1781169444831,XRPUSDT,1.1162,1.1163,13508.8,23931.8
1781169444831,XRPUSDT,1.1162,1.1163,13513.3,23931.8
1781169444833,XRPUSDT,1.1162,1.1163,13431.3,23931.8
1781169444867,XRPUSDT,1.1162,1.1163,13437.1,23931.8
1781169444961,XRPUSDT,1.1162,1.1163,10286.1,23931.8
1781169444962,XRPUSDT,1.1162,1.1163,13186.1,23931.8
1781169444964,XRPUSDT,1.1162,1.1163,13171.3,23931.8
1781169444964,XRPUSDT,1.1162,1.1163,13166.8,23931.8
1781169444964,XRPUSDT,1.1162,1.1163,13166.8,29190.5
1781169444965,XRPUSDT,1.1162,1.1163,13166.2,29190.5
1781169444966,XRPUSDT,1.1162,1.1163,13181.0,29190.5
1781169444966,XRPUSDT,1.1162,1.1163,13181.0,29186.0
1781169444966,XRPUSDT,1.1162,1.1163,13181.0,29185.4
1781169444966,XRPUSDT,1.1162,1.1163,13185.5,29185.4
1781169444967,XRPUSDT,1.1162,1.1163,13185.5,29189.9
1781169444969,XRPUSDT,1.1162,1.1163,10285.5,29189.9
1781169444969,XRPUSDT,1.1162,1.1163,10281.0,29189.9
1781169444970,XRPUSDT,1.1162,1.1163,8919.5,29189.9
1781169444986,XRPUSDT,1.1162,1.1163,8919.5,27013.0
1781169444990,XRPUSDT,1.1162,1.1163,8924.0,27013.0
1781169444996,XRPUSDT,1.1162,1.1163,8924.0,25600.3
1781169444998,XRPUSDT,1.1162,1.1163,10285.5,25600.3
1781169444999,XRPUSDT,1.1162,1.1163,10281.0,25600.3
1781169444999,XRPUSDT,1.1162,1.1163,10435.8,25600.3
1781169445001,XRPUSDT,1.1162,1.1163,10440.3,25600.3
1781169445024,XRPUSDT,1.1162,1.1163,10440.3,24223.7
1781169445025,XRPUSDT,1.1162,1.1163,10285.5,24223.7
1781169445029,XRPUSDT,1.1162,1.1163,10291.2,24223.7
1781169445048,XRPUSDT,1.1162,1.1163,10339.9,24223.7
1781169445051,XRPUSDT,1.1162,1.1163,10339.9,24313.8
1781169445115,XRPUSDT,1.1162,1.1163,10346.1,24313.8
1781169445118,XRPUSDT,1.1162,1.1163,10338.9,24313.8
1781169445119,XRPUSDT,1.1162,1.1163,10339.3,24313.8
1781169445313,XRPUSDT,1.1162,1.1163,10339.3,24309.3
1781169445314,XRPUSDT,1.1162,1.1163,10339.3,23185.5
1781169445316,XRPUSDT,1.1162,1.1163,10339.3,23206.2
1781169445320,XRPUSDT,1.1162,1.1163,10339.3,24330.0
1781169445321,XRPUSDT,1.1162,1.1163,10339.3,24325.5
1781169445367,XRPUSDT,1.1162,1.1163,10339.3,29115.2
1781169445369,XRPUSDT,1.1162,1.1163,10339.3,29115.8
1781169445369,XRPUSDT,1.1162,1.1163,10339.3,29120.3
1781169445397,XRPUSDT,1.1162,1.1163,10344.7,29120.3
1781169445400,XRPUSDT,1.1162,1.1163,8983.2,29120.3
1781169445502,XRPUSDT,1.1162,1.1163,8978.4,29120.3
1781169445503,XRPUSDT,1.1162,1.1163,10339.9,29120.3
1781169445504,XRPUSDT,1.1162,1.1163,10335.4,29120.3
1781169445506,XRPUSDT,1.1162,1.1163,10344.0,29120.3
1781169445507,XRPUSDT,1.1162,1.1163,10348.5,29120.3
1781169445510,XRPUSDT,1.1162,1.1163,10551.3,29120.3
1781169445537,XRPUSDT,1.1162,1.1163,10551.3,29111.5
1781169445540,XRPUSDT,1.1162,1.1163,10551.3,29116.9
1781169445540,XRPUSDT,1.1162,1.1163,10551.3,29121.9
1781169445541,XRPUSDT,1.1162,1.1163,10546.8,29121.9
1781169445708,XRPUSDT,1.1162,1.1163,13697.8,29121.9
1781169445709,XRPUSDT,1.1162,1.1163,13697.8,25753.4
1781169445710,XRPUSDT,1.1162,1.1163,18596.4,25753.4
1781169445711,XRPUSDT,1.1162,1.1163,18600.9,25753.4
1781169445711,XRPUSDT,1.1162,1.1163,27463.2,25753.4
1781169445711,XRPUSDT,1.1162,1.1163,27463.8,25753.4
1781169445711,XRPUSDT,1.1162,1.1163,27449.0,25753.4
1781169445713,XRPUSDT,1.1162,1.1163,27463.8,25753.4
1781169445716,XRPUSDT,1.1162,1.1163,30663.8,25753.4
1781169445717,XRPUSDT,1.1162,1.1163,30659.3,25753.4
1781169445751,XRPUSDT,1.1162,1.1163,30659.3,25748.9
1781169445753,XRPUSDT,1.1162,1.1163,30659.3,25740.7
1781169445759,XRPUSDT,1.1162,1.1163,30659.3,25448.2
1781169445759,XRPUSDT,1.1162,1.1163,30659.3,25279.6
1781169445772,XRPUSDT,1.1162,1.1163,30659.3,25284.1
1781169445772,XRPUSDT,1.1162,1.1163,30605.3,25284.1
1781169445773,XRPUSDT,1.1162,1.1163,30609.8,25284.1
1781169445780,XRPUSDT,1.1162,1.1163,30609.8,21509.4
1781169445780,XRPUSDT,1.1162,1.1163,30609.8,21494.6
1781169445784,XRPUSDT,1.1162,1.1163,30609.8,21490.1
1781169445789,XRPUSDT,1.1162,1.1163,30609.8,21494.6
1781169445814,XRPUSDT,1.1162,1.1163,30609.8,20370.8
1781169445838,XRPUSDT,1.1162,1.1163,30609.8,20385.6
1781169445865,XRPUSDT,1.1162,1.1163,30609.8,19036.1
1781169445866,XRPUSDT,1.1162,1.1163,35961.5,19036.1
1781169445866,XRPUSDT,1.1162,1.1163,38248.3,19036.1
1781169445866,XRPUSDT,1.1162,1.1163,38248.3,19040.7
1781169445867,XRPUSDT,1.1162,1.1163,38233.5,19040.7
1781169445867,XRPUSDT,1.1162,1.1163,38229.0,19040.7
1781169445868,XRPUSDT,1.1162,1.1163,32877.3,19040.7
1781169445868,XRPUSDT,1.1162,1.1163,30590.5,19040.7
1781169445868,XRPUSDT,1.1162,1.1163,30589.9,19040.7
1781169445868,XRPUSDT,1.1162,1.1163,30589.9,19050.6
1781169445868,XRPUSDT,1.1162,1.1163,30589.9,19060.5
1781169445869,XRPUSDT,1.1162,1.1163,30594.4,19060.5
1781169445869,XRPUSDT,1.1162,1.1163,30594.4,15909.5
1781169445870,XRPUSDT,1.1162,1.1163,31594.4,15909.5
1781169445880,XRPUSDT,1.1162,1.1163,31573.3,15909.5
1781169445884,XRPUSDT,1.1162,1.1163,31573.3,15919.4
1781169445885,XRPUSDT,1.1162,1.1163,31568.8,15919.4
1781169445896,XRPUSDT,1.1162,1.1163,31583.6,15919.4
1781169445898,XRPUSDT,1.1162,1.1163,31588.1,15919.4
1781169445922,XRPUSDT,1.1162,1.1163,31588.1,15914.9
1781169446004,XRPUSDT,1.1162,1.1163,31588.1,19065.9
1781169446005,XRPUSDT,1.1162,1.1163,31588.1,19061.4
1781169446006,XRPUSDT,1.1162,1.1163,31596.5,19061.4
1781169446006,XRPUSDT,1.1162,1.1163,31596.5,19060.8
1781169446006,XRPUSDT,1.1162,1.1163,31596.5,19065.3
1781169446007,XRPUSDT,1.1162,1.1163,31596.5,19069.8
1781169446018,XRPUSDT,1.1162,1.1163,30596.5,19069.8
1781169446021,XRPUSDT,1.1162,1.1163,30596.5,24564.5
1781169446023,XRPUSDT,1.1162,1.1163,30596.5,24560.0
1781169446023,XRPUSDT,1.1162,1.1163,30596.5,24560.6
1781169446032,XRPUSDT,1.1162,1.1163,30596.5,21591.0
1781169446034,XRPUSDT,1.1162,1.1163,30596.5,21595.5
1781169446051,XRPUSDT,1.1162,1.1163,31593.6,21595.5
1781169446051,XRPUSDT,1.1162,1.1163,31589.1,21595.5
1781169446060,XRPUSDT,1.1162,1.1163,31589.1,19729.0
1781169446061,XRPUSDT,1.1162,1.1163,31593.6,19729.0
1781169446081,XRPUSDT,1.1162,1.1163,32111.2,19729.0
1781169446082,XRPUSDT,1.1162,1.1163,32106.7,19729.0
1781169446172,XRPUSDT,1.1162,1.1163,32106.7,19739.5
1781169446173,XRPUSDT,1.1162,1.1163,32111.2,19739.5
1781169446228,XRPUSDT,1.1162,1.1163,32111.2,19744.1
1781169446278,XRPUSDT,1.1162,1.1163,32228.9,19744.1
1781169446324,XRPUSDT,1.1162,1.1163,32420.5,19744.1
1781169446366,XRPUSDT,1.1162,1.1163,32420.5,19802.9
1781169446454,XRPUSDT,1.1162,1.1163,32420.5,19782.2
1781169446459,XRPUSDT,1.1162,1.1163,32420.5,19856.6
1781169446472,XRPUSDT,1.1162,1.1163,32425.5,19856.6
1781169446511,XRPUSDT,1.1162,1.1163,32420.1,19856.6
1781169446513,XRPUSDT,1.1162,1.1163,32411.5,19856.6
1781169446517,XRPUSDT,1.1162,1.1163,32418.0,19856.6
1781169446528,XRPUSDT,1.1162,1.1163,32578.8,19856.6
1781169446529,XRPUSDT,1.1162,1.1163,32574.3,19856.6
1781169447034,XRPUSDT,1.1162,1.1163,32567.8,19856.6
1781169447038,XRPUSDT,1.1162,1.1163,32573.6,19856.6
1781169447039,XRPUSDT,1.1162,1.1163,32578.1,19856.6
1781169447212,XRPUSDT,1.1162,1.1163,32578.1,19862.1
1781169447227,XRPUSDT,1.1162,1.1163,32582.9,19862.1
1781169447410,XRPUSDT,1.1162,1.1163,32574.1,19862.1
1781169447482,XRPUSDT,1.1162,1.1163,32581.3,19862.1
1781169447560,XRPUSDT,1.1162,1.1163,32581.3,19787.7
1781169447564,XRPUSDT,1.1162,1.1163,32581.3,19813.1
1781169447608,XRPUSDT,1.1162,1.1163,32945.2,19813.1
1781169447609,XRPUSDT,1.1162,1.1163,32940.7,19813.1
1781169447720,XRPUSDT,1.1162,1.1163,33458.2,19813.1
1781169447721,XRPUSDT,1.1162,1.1163,33462.7,19813.1
1781169447749,XRPUSDT,1.1162,1.1163,33454.6,19813.1
1781169447786,XRPUSDT,1.1162,1.1163,33092.1,19813.1
1781169447787,XRPUSDT,1.1162,1.1163,32805.8,19813.1
1781169447787,XRPUSDT,1.1162,1.1163,32872.1,19813.1
1781169447789,XRPUSDT,1.1162,1.1163,32811.3,19813.1
1781169447789,XRPUSDT,1.1162,1.1163,32783.1,19813.1
1781169447789,XRPUSDT,1.1162,1.1163,32764.7,19813.1
1781169447795,XRPUSDT,1.1162,1.1163,32674.5,19813.1
1781169447805,XRPUSDT,1.1162,1.1163,32454.5,19813.1
1781169447824,XRPUSDT,1.1162,1.1163,32447.3,19813.1
1781169447860,XRPUSDT,1.1162,1.1163,32381.0,19813.1
1781169447972,XRPUSDT,1.1162,1.1163,32299.0,19813.1
1781169448066,XRPUSDT,1.1162,1.1163,32304.9,19813.1
1781169448067,XRPUSDT,1.1162,1.1163,32304.9,19787.7
1781169448070,XRPUSDT,1.1162,1.1163,32304.9,19815.0
1781169448217,XRPUSDT,1.1162,1.1163,32299.9,19815.0
1781169448243,XRPUSDT,1.1162,1.1163,32299.9,19824.8
1781169448281,XRPUSDT,1.1162,1.1163,32182.2,19824.8
1781169448285,XRPUSDT,1.1162,1.1163,32300.5,19824.8
1781169448350,XRPUSDT,1.1162,1.1163,27401.9,19824.8
1781169448351,XRPUSDT,1.1162,1.1163,27401.9,38055.1
1781169448352,XRPUSDT,1.1162,1.1163,27401.9,38040.3
1781169448352,XRPUSDT,1.1162,1.1163,27401.9,38035.8
1781169448353,XRPUSDT,1.1162,1.1163,27401.9,38044.7
1781169448353,XRPUSDT,1.1162,1.1163,27401.9,38044.1
1781169448353,XRPUSDT,1.1162,1.1163,27401.9,38058.9
1781169448354,XRPUSDT,1.1162,1.1163,27401.9,38063.4
1781169448354,XRPUSDT,1.1162,1.1163,27393.5,38063.4
1781169448367,XRPUSDT,1.1162,1.1163,18531.2,38063.4
1781169448371,XRPUSDT,1.1162,1.1163,15380.2,38063.4
1781169448373,XRPUSDT,1.1162,1.1163,15380.2,41547.9
1781169448374,XRPUSDT,1.1162,1.1163,15380.2,41543.4
1781169448375,XRPUSDT,1.1162,1.1163,15380.2,41544.0
1781169448383,XRPUSDT,1.1162,1.1163,15375.7,41544.0
1781169448386,XRPUSDT,1.1162,1.1163,15375.7,42667.4
1781169448386,XRPUSDT,1.1162,1.1163,15184.1,42667.4
1781169448388,XRPUSDT,1.1162,1.1163,15184.1,42671.9
1781169448393,XRPUSDT,1.1162,1.1163,15379.5,42671.9
1781169448398,XRPUSDT,1.1162,1.1163,14888.8,42671.9
1781169448412,XRPUSDT,1.1162,1.1163,13527.3,42671.9
1781169448432,XRPUSDT,1.1162,1.1163,13531.8,42671.9
1781169448452,XRPUSDT,1.1162,1.1163,13526.8,42671.9
1781169448454,XRPUSDT,1.1162,1.1163,14881.8,42671.9
1781169448455,XRPUSDT,1.1162,1.1163,14877.3,42671.9
1781169448468,XRPUSDT,1.1162,1.1163,13522.3,42671.9
1781169448470,XRPUSDT,1.1162,1.1163,13526.8,42671.9
1781169448470,XRPUSDT,1.1162,1.1163,14881.8,42671.9
1781169448496,XRPUSDT,1.1162,1.1163,13526.8,42671.9
